id,name,country,lat,lon
BJR,Bahar Dar,Ethiopia,"11,590300","37,384701"
MQX,Alula Aba Nega,Ethiopia,"13,468300","39,526402"
KIT,Alexandros A. Onassis,Greece,"36,274166","23,016945"
ITH,Tompkins Regional,United States,"42,490299","-76,458099"
MLU,Monroe Regional,United States,"32,511101","-92,038902"
TUS,Tucson International,United States,"32,116100","-110,940598"
YDA,Dawson City,Canada,"64,041702","-139,120804"
YTG,SPB,Canada,"55,883301","-126,839699"
KOE,Eltari,Indonesia,"-10,173900","123,658302"
RDO,Radom,Poland,"51,388599","21,211399"
EGE,Eagle County Regl,United States,"39,643600","-106,913902"
JAC,Jackson Hole,United States,"43,606701","-110,736900"
TZN,South Andros,Bahamas,"24,697001","-77,795799"
BNC,Mavivi,Democratic Republic of the Congo,"0,566700","29,466700"
RUE,Rughenda Airport,Democratic Republic of the Congo,"0,216600","29,450001"
ZAM,Zamboanga International,Philippines,"6,923100","122,058899"
GAE,Matmata Airport,Tunisia,"33,883301","10,033300"
KEC,Kasenga Airport,Democratic Republic of the Congo,"-10,333300","28,750000"
STY,Nueva Hesperides,Uruguay,"-31,436701","-57,988300"
VPS,Destin-Ft Walton Beach Airport,United States,"30,483299","-86,525299"
TYR,Pounds Field,United States,"32,354698","-95,398903"
ELP,El Paso Intl,United States,"31,806700","-106,377197"
INT,Smith-Reynolds,United States,"36,135300","-80,225601"
TLH,Tallahassee International,United States,"30,399700","-84,351898"
YTM,Mont-Tremblant Intl Airport,Canada,"46,515598","-74,755302"
YCF,Cortes Bay SPB,Canada,"50,056900","-124,833298"
YGN,Greenway Sound SPB,Canada,"49,366699","-99,116699"
YPT,Pender Harbour SPB,Canada,"49,500000","-124,033302"
YQJ,April Point Sea Plane Base,Canada,"50,064999","-125,234703"
YRC,Refuge Cove Sea Plane Base,Canada,"50,123901","-124,839401"
TBG,Tabubil,Papua New Guinea,"-5,280000","141,227402"
HLP,Halim Perdanakusuma,Indonesia,"-6,266700","106,889702"
HAD,Halmstad,Sweden,"56,683300","12,819400"
ULU,Gulu,Uganda,"2,783300","32,299999"
AAY,Al Ghaydah,Yemen,"16,193300","52,172798"
ELM,Celmira/Corning Regl,United States,"42,160801","-76,895302"
KME,Kamembe,Rwanda,"-2,450000","28,950001"
ABD,Abadan Airport,Iran,"30,366100","48,232201"
FOG,Gino Lisa,Italy,"41,426701","15,539400"
PNL,Pantelleria,Italy,"36,813599","11,966100"
BEM,National,Morocco,"32,400002","-6,317200"
GDX,Sokol Airport,Russian Federation,"59,916698","150,716705"
JNX,Naxos,Greece,"37,082199","25,368601"
KJT,Kertajati International Airport,Indonesia,"-6,648300","108,154198"
EAS,San Sebastian Airport,Spain,"43,357800","-1,790000"
CMX,Houghton County Memorial,United States,"47,167801","-88,486397"
CWA,Central Wisconsin,United States,"44,782200","-89,659203"
DRT,Del Rio Intl,United States,"29,333300","-100,978302"
ISP,Long Island MacArthur,United States,"40,796700","-73,100800"
LCH,Lake Charles Regional,United States,"30,131100","-93,225601"
SHV,Shreveport Regional,United States,"32,446899","-93,828598"
BYN,Bayankhongor Airport,Mongolia,"46,099998","100,683296"
UKS,Belbek Airport,Ukraine,"44,691700","33,576698"
XHM,Georgetown Rail Service,Canada,"43,666698","-79,933296"
YRR,Airstrip,Canada,"50,416698","-125,166702"
JKH,Omiros Airport,Greece,"38,343102","26,140600"
YAM,Sault Ste Marie,Canada,"46,483101","-84,508598"
YDF,Regional,Canada,"49,216702","-57,400002"
YQX,Gander International,Canada,"48,946701","-54,563301"
SBK,Tremuson,France,"48,513100","-2,808900"
RNB,Kallinge,Sweden,"56,258301","15,261100"
HRL,Valley International,United States,"26,228100","-97,652199"
YHG,Charlottetown,Canada,"48,950001","-57,933300"
KAJ,Kajaani,Finland,"64,277802","27,688900"
CER,Maupertus,France,"49,651100","-1,465300"
EGS,Egilsstadir,Iceland,"65,277802","-14,402800"
TAR,Taranto,Italy,"40,517799","17,401899"
LYR,Svalbard,Norway,"78,208900","15,800000"
SKX,Saransk Airport,Russian Federation,"54,166698","45,166698"
KLR,Kalmar,Sweden,"56,685001","16,287201"
KRN,Kiruna,Sweden,"67,822197","20,345800"
BQT,Brest,Belarus,"52,116699","23,883301"
RIV,March Air Force Base,United States,"33,983299","-117,366699"
AKT,Akrotiri RAF Station,Cyprus,"34,590599","32,987801"
DBB,Al Alamain International Airport,Egypt,"30,924400","28,794701"
AOT,Corrado Gex Airport,Italy,"45,000000","7,000000"
TRU,C.Martinez de Pinillos,Peru,"-8,090000","-79,114998"
AKN,King Salmon,United States,"58,678600","-156,649399"
POR,Pori,Finland,"61,463100","21,797199"
FYJ,Fuyuan,China,"48,197201","134,363297"
MMJ,Matsumoto,Japan,"36,283298","138,000000"
VAN,Ferit Melen,Turkey,"38,458599","43,332199"
RSD,Rock Sound International,Bahamas,"24,891701","-76,178101"
DNH,Dunhuang,China,"40,200001","94,683296"
ENF,Enontekio,Finland,"68,349998","23,416700"
IZO,Izumo,Japan,"35,409401","132,889404"
NYU,Nyaung-U,Myanmar,"21,181400","94,934700"
AGH,Angelholm/Helsingborg Airport,Sweden,"56,293098","12,862500"
BLE,Dala,Sweden,"60,423302","15,518100"
ADF,Adiyaman Airport,Turkey,"37,733501","38,472198"
EDO,Koca Seyit,Turkey,"39,583302","27,033300"
VAS,Sivas,Turkey,"39,813900","36,904202"
EUG,Mahlon Sweet Field,United States,"44,120800","-123,217499"
LGB,Long Beach Municipal,United States,"33,817501","-118,151100"
CNP,Neerlerit Inaat,Greenland,"70,743103","-22,658300"
CLL,Easterwood Field,United States,"30,589399","-96,364403"
CGH,Congonhas,Brazil,"-23,626101","-46,656399"
ARI,Chacalluta,Chile,"-18,333099","-70,338097"
SHP,Shanhaiguan,China,"45,016701","119,750000"
BXJ,Borolday Airport,Kazakhstan,"43,500000","76,949997"
APN,Alpena County Regional,United States,"45,081699","-83,555801"
TVC,Cherry Capital,United States,"44,740002","-85,585800"
SSX,Singita Safari Lodge,South Africa,"-24,803101","31,422199"
SRX,Gardabya,Libya,"31,063200","16,595200"
PML,Port Moller,United States,"56,005600","-160,558304"
KVK,Khibiny,Russian Federation,"67,583298","33,583302"
OSW,Orsk Airport,Russian Federation,"51,072498","58,595600"
BME,Broome International,Australia,"-17,950001","122,230003"
LBU,Labuan,Malaysia,"5,300600","115,248299"
MER,Castle Air Force Base,United States,"37,379501","-120,567101"
CCB,Cable,United States,"34,111599","-117,686600"
COD,Yellowstone Regional,United States,"44,515800","-109,027496"
ZUH,Sanzao International,China,"22,007799","113,378197"
RYK,Shaikh Zayed Intl,Pakistan,"28,400000","70,283302"
INH,Inhambane,Mozambique,"-23,874399","35,408298"
YYR,Goose Bay,Canada,"53,316700","-60,416698"
NOB,Nosara,Costa Rica,"9,800000","-85,533302"
TNO,Tamarindo,Costa Rica,"10,933300","-85,466698"
ACV,Arcata,United States,"40,979198","-124,107498"
BMI,Central Illinois Regional Airport,United States,"40,481899","-88,927498"
SBP,San Luis Obispo Cty,United States,"35,236698","-120,639198"
VBS,Montichiari Airport,Italy,"45,549999","10,216700"
KAC,Kameshli,Syria,"37,027802","41,198601"
TIN,Tindouf,Algeria,"27,716700","-8,166700"
MNV,Mount Valley,Australia,"-14,116700","133,833298"
PMC,El Tepual,Chile,"-41,432499","-73,090302"
VVC,Vanguardia,Colombia,"4,078900","-73,566704"
TKN,Tokuno Shima,Japan,"27,833300","128,883301"
HNN,Honinabi,Papua New Guinea,"-6,233300","142,216705"
MXH,Moro,Papua New Guinea,"-6,350000","143,250000"
TCE,Tulcea Airport,Romania,"45,183300","28,816700"
URS,Kursk Airport,Russian Federation,"51,750000","36,266701"
NTY,Sun City,South Africa,"-26,033300","27,916700"
SLM,Salamanca Airport,Spain,"40,966702","-5,650000"
ACK,Nantucket Memorial,United States,"41,256699","-70,059700"
ATW,Appleton International Airport,United States,"44,257801","-88,519997"
ECP,Northwest Florida Beaches International Airport,United States,"30,357800","-85,798897"
FNT,Bishop International,United States,"42,966702","-83,741699"
MGM,Regional-Dannelly Field,United States,"32,299999","-86,391098"
SJY,Seinajoki,Finland,"62,683300","22,816700"
ERI,Erie International,United States,"42,080002","-80,178597"
BXN,Imsik,Turkey,"37,134701","27,667200"
HPN,Westchester County,United States,"41,068901","-73,707802"
BQU,Bequia,Saint Vincent and Grenadines,"12,983300","-61,250000"
DCF,Canefield,Dominica,"15,386100","-61,400600"
KYZ,Kyzyl,Russian Federation,"51,700001","94,466698"
PYJ,Polyarny Airport,Russian Federation,"66,398598","112,031403"
KID,Kristianstad,Sweden,"55,919399","14,088900"
EML,Emmen Airport,Switzerland,"47,092201","-8,304700"
BYF,Albert Bray,France,"49,969898","2,692500"
DIJ,Longvic,France,"47,270802","5,088900"
YMP,Port Mcneill Airport,Canada,"50,583302","-127,099999"
YZT,Port Hardy,Canada,"50,680599","-127,363899"
KRP,Midtjyllands,Denmark,"56,299999","9,116700"
DRO,La Plata,United States,"37,150002","-107,751099"
MSO,Missoula International,United States,"46,915600","-114,087502"
AZO,Kalamazoo/Battle Creek International Airport,United States,"42,236401","-85,553597"
EPU,Parnu Airport,Estonia,"58,418900","24,806101"
QSR,Salerno Pontecagnano,Italy,"40,619999","14,912500"
MLI,Quad City International,United States,"41,448898","-90,504997"
MFU,Mfuwe,Zambia,"-13,259400","31,934799"
COS,Municipal,United States,"38,808899","-104,709198"
JNU,Juneau International,United States,"58,355598","-134,574707"
TMU,Tambor,Costa Rica,"9,739200","-85,015800"
KSH,Shahid Ashrafi Esfahani,Iran,"34,344399","47,156101"
YGE,Gorge Harbour SPB,Canada,"50,083302","-124,949997"
KXK,Khurba,Russian Federation,"50,400002","136,949997"
ESD,Orcas Island,United States,"48,708302","-122,912499"
FRD,Friday Harbor Airport,United States,"48,526402","-123,023903"
LIT,B. & H. Clinton National,United States,"34,729198","-92,234398"
LBB,Preston Smith Intl,United States,"33,662201","-101,822800"
LRD,Laredo Intl,United States,"27,544701","-99,461098"
YQL,Lethbridge County,Canada,"49,631901","-112,791702"
POW,Portoroz Airport,Slovenia,"45,516701","13,583300"
ZIG,Ziguinchor,Senegal,"12,556100","-16,275801"
PYG,Pakyong Airport,India,"27,227800","88,586899"
DJB,Sultan Thaha,Indonesia,"-1,634700","103,641701"
RUA,Arua,Uganda,"3,050000","30,900000"
RKS,Sweetwater County,United States,"41,596401","-109,065804"
YAJ,Lyall Harbour SPB,Canada,"48,799999","-123,199997"
YAQ,Maple Bay SPB,Canada,"48,816700","-123,616699"
YAV,Miners Bay SPB,Canada,"48,866699","-123,300003"
YBW,Bedwell Harbour SPB,Canada,"48,750000","-123,233299"
YGG,Ganges SPB,Canada,"48,849998","-123,500000"
YMF,Montague Harbour SPB,Canada,"48,816700","-123,199997"
TOJ,Torrejon Air Force Base,Spain,"40,455601","-3,546700"
BFL,Meadows Field,United States,"35,430000","-119,052200"
ACL,Aguaclara,Colombia,"4,750000","-73,000000"
SIR,Sion,Switzerland,"46,222401","7,339800"
RML,Ratmalana Airport,Sri Lanka,"6,819400","79,887497"
CHO,Albemarle,United States,"38,141399","-78,453102"
KGT,Kangding Airport,China,"38,142799","101,738297"
BWE,Braunschweig/Wolfsburg,Germany,"52,166698","10,500000"
HGU,Kagamuga,Papua New Guinea,"-5,827200","144,294998"
SLY,Salehard Airport,Russian Federation,"66,589798","66,606300"
GUR,Gurney,Papua New Guinea,"-10,310800","150,338593"
LKG,Lokichogio Airport,Kenya,"4,233300","34,349998"
AJY,Manu Dayak International Airport,Niger,"16,964199","7,993100"
MFQ,Maradi Airport,Niger,"13,502500","7,125300"
MAG,Madang,Papua New Guinea,"-5,209200","145,781693"
RAB,Tokua Airport,Papua New Guinea,"-4,340300","152,379303"
ABE,Lehigh Valley International Airport,United States,"40,654701","-75,438301"
CHA,Chattanooga Metropolitan Airport,United States,"35,036400","-85,203598"
DLH,Duluth International,United States,"46,842499","-92,190300"
GPT,Gulfport Biloxi International Airport,United States,"30,406099","-89,070297"
GTF,Great Falls Intl,United States,"47,485600","-111,366898"
HDN,Yampa Valley,United States,"40,481701","-107,220001"
PLN,Regional (Emmet County),United States,"45,570801","-84,792801"
RDM,Roberts Field,United States,"44,254398","-121,151398"
RST,Rochester International,United States,"43,910301","-92,496399"
SCE,State College,United States,"40,770802","-77,881401"
SVB,Sambava,Madagascar,"-14,276900","50,174999"
ULG,Olgii Airport,Mongolia,"49,000000","90,000000"
YGR,Iles de La Madeleine,Canada,"47,366699","-61,900002"
SRP,Stord,Norway,"59,792599","5,341500"
RNN,Bornholm,Denmark,"55,065601","14,757800"
SVL,Savonlinna,Finland,"61,950001","28,950001"
NYM,Nadym Airport,Russian Federation,"65,483299","72,716698"
OVS,Sovetsky Airport,Russian Federation,"61,318001","63,608299"
ZHR,Railway Station,Switzerland,"46,466702","7,666700"
EVA,Ben Bruce Mem. Airpark,United States,"30,350000","-94,066704"
TTJ,Tottori,Japan,"35,526699","134,170303"
HRI,Mattala Rajapaksa Intl,Sri Lanka,"6,292350","81,122086"
RKE,Roskilde,Denmark,"55,586102","12,133300"
BFI,Boeing Field-King County International,United States,"47,528900","-122,299400"
LZH,Bailian,China,"24,366699","109,533302"
LEN,Leon,Spain,"42,595798","-5,591700"
NSK,Alykel,Russian Federation,"69,316704","87,316704"
PBR,Puerto Barrios,Guatemala,"15,723100","-88,606102"
FTE,Comandante A. Tola,Argentina,"-50,280300","-72,053299"
KIH,"Kish Island, Iran",Iran,"26,483299","53,950001"
YCD,Nanaimo Airport,Canada,"49,052799","-123,869202"
GYM,Jose Maria Yanez Intl,Mexico,"27,955601","-110,930603"
PJM,Puerto Jimenez,Costa Rica,"8,534400","-83,301399"
FAR,Hector International,United States,"46,915600","-96,814697"
FCA,Glacier Park Intl,United States,"48,312801","-114,251099"
GJT,Walker Field,United States,"39,118599","-108,513901"
LAN,Capital Region International,United States,"42,779202","-84,588303"
MBS,MBS International,United States,"43,531700","-84,081703"
ROA,Regional (Woodrum Fld),United States,"37,324699","-79,976402"
TRI,Tri-Cities Rgnl TN/VA,United States,"36,476101","-82,406403"
FSD,Joe Foss Field,United States,"43,578899","-96,740799"
IDA,Regional,United States,"43,516102","-112,064697"
HNS,Haines,United States,"59,245800","-135,518906"
PSC,Tri-Cities,United States,"46,263901","-119,114700"
SGY,Skagway,United States,"59,460602","-135,315598"
KEH,Kenmore Air Harbor SPB,United States,"47,738300","-122,268097"
YAO,Yaounde-Ville Apt,Cameroon,"3,833600","11,523600"
KOI,Kirkwall,United Kingdom,"58,958599","-2,903100"
AVL,Asheville Regional,United States,"35,435001","-82,541100"
EYW,Key West Intl,United States,"24,555599","-81,759697"
MHM,Manaoba Airport,Solomon Islands,"-8,321700","160,795303"
MAS,Momote,Papua New Guinea,"-2,056700","147,424393"
BKZ,Bukoba,Tanzania,"-1,300000","31,799999"
GCC,Campbell County,United States,"44,351398","-105,525002"
SMX,Santa Maria Public,United States,"34,904999","-120,457802"
SIA,Xiguan,China,"34,250000","108,866699"
SUG,Surigao,Philippines,"9,758900","125,479202"
EVG,Sveg,Sweden,"62,033298","14,333300"
TYF,Torsby Airport,Sweden,"60,000000","13,000000"
OSF,Ostafyevo,Russian Federation,"55,507500","37,504200"
CAB,Cabinda,Angola,"-5,583300","12,200000"
LMP,Lampedusa,Italy,"35,496101","12,615000"
THN,Trollhattan,Sweden,"58,321098","12,343900"
BRO,South Padre Isl Intl,United States,"25,906401","-97,425598"
BTR,Metropolitan -Ryan Field,United States,"30,531700","-91,150597"
CAK,Canton Regional,United States,"40,913898","-81,441704"
COU,Columbia Regional,United States,"38,813599","-92,219200"
EVV,Evansville Regional,United States,"38,036701","-87,532501"
OAJ,Albert J Ellis,United States,"34,830299","-77,611702"
CUM,Antonio Jose de Sucre,Venezuela,"10,447800","-64,191902"
SCT,"Socotra, Yemen",Yemen,"12,500000","54,000000"
SPR,San Pedro,Belize,"17,911100","-87,968597"
TZA,Belize City Muni,Belize,"17,515600","-88,195801"
DCM,Mazamet,France,"43,549999","2,283300"
UUA,BUGULMA AIRPORT,Russian Federation,"54,616699","52,816700"
ACI,Alderney,United Kingdom,"49,706902","-2,215300"
CAL,Campbeltown Airport,United Kingdom,"55,436401","-5,686700"
KTP,Tinson Pen,Jamaica,"17,987499","-76,823303"
YQY,J.A. Douglas McCurdy,Canada,"46,166698","-60,049999"
MTS,Matsapha Intl,Swaziland,"-26,524200","31,311399"
PNT,Teniente J. Gallardo Airport,Chile,"-51,683300","-72,516701"
EWD,Wildman Lake Airport,United States,"56,456402","-159,762207"
JHS,Sisimiut Airport,Greenland,"66,936897","-53,704201"
RSY,Robeson NDB,France,"34,613400","-79,059700"
MCN,Middle Georgia Rgnl,United States,"32,692902","-83,649200"
MJM,Mbuji Mayi,Democratic Republic of the Congo,"-6,121400","23,569700"
LEU,Seo de Urgel,Spain,"42,349998","1,466700"
QBO,Railway Station,Germany,"51,466702","7,216700"
SFH,San Felipe International,Mexico,"31,000000","-114,866699"
ZCO,La Araucania,Chile,"-38,763901","-72,636902"
ZKP,Zyryanka Airport,Russian Federation,"65,736702","150,705002"
CPC,Aviador Carlos Campos,Argentina,"-40,075802","-71,139198"
IGA,Matthew Town,Bahamas,"20,983299","-73,666702"
SML,Stella Maris,Bahamas,"23,583300","-75,268097"
OLA,Orland,Norway,"63,700001","9,616700"
BIS,Bismarck Municipal,United States,"46,778900","-100,752502"
OKC,Will Rogers World,United States,"35,393101","-97,600601"
PIA,General Downing International,United States,"40,661400","-89,687202"
YIG,Big Bay SPB,Canada,"50,409401","-125,131203"
ZAC,York Landing,Canada,"56,090302","-96,091103"
PJA,Pajala Airport,Sweden,"67,245697","23,068899"
YPM,Pikangikum,Canada,"51,816700","-94,000000"
YVZ,Deer Lake,Canada,"52,666698","-94,500000"
BHI,Comandante Espora,Argentina,"-38,730598","-62,150600"
KJK,Wevelgem,Belgium,"50,817200","3,204700"
LTT,St. Tropez,France,"43,263901","6,655600"
KMK,Makabana Airport,Congo,"-3,483300","12,616700"
LTQ,Le Touquet,France,"50,514999","1,628100"
LYX,Lydd International Airport,United Kingdom,"50,950001","0,933300"
